date,id,text,time,latitude,longitude
2018-05-07,11410599104105101110111114116111110,pray big island 🙏 🔥 🤙 🏾 hawaii volcano volcanonationalpark the big,06:43:29,19.99806,-155.81602
2018-05-07,1069710910997113117105110111,lava flow onto pavement luana street leilani estat sunday,04:42:07,19.4735,-154.92
2018-05-07,1069710910997113117105110111,leilani estat resid elizabeth kerekgyarto right lucina aquilina,03:15:06,19.4735,-154.92
2018-05-07,1151111101059710297114111111113,thank god kilauea wait us leav explod 🌋 what,02:54:55,19.420557100000003,-155.2891501
2018-05-07,10911450116104101112,smoke smoke smoke kev stylemedia darrenvega islandfev 🅿 ️ 🌴 👁 haiku hawai,02:50:53,20.9175,-156.32583333
2018-05-07,11211110310310111011211110410895104105,check amaz oceanfront maui condo design sever year,01:12:57,20.7591,-156.457
2018-05-07,981051081089710097109115,on edg halema uma u crater kalaimoku advisor king make,00:43:31,19.41,-155.286
2018-05-06,9710810810710511010199114111115115102105116,take care mental physic spiritu health help bring focus,22:42:29,20.90556,-156.48851000000005
2018-05-06,98991081051021025652,babi brother come bench four season,21:44:52,20.68081139,-156.44266279
2018-05-06,10611110011111511410599101,friend sunset hula dancer old lahaina lua,21:27:57,20.88581,-156.68535
2018-05-06,10697110971099910997104111110,roast yellow bean week meal meal prep essenti it,21:12:18,20.7591,-156.457
2018-05-06,11511611610411410151,spent time lava tube black sand,18:28:06,20.7858,-155.997
2018-05-06,108111112101122106564856,i ’ glad famili safe big island 🔥 🌋 mother natur forc,17:27:02,19.56666667,-155.5
2018-05-06,104105108111112971089799101,back on 👏 🏽 🚨 the death stalin play today pm amp pm,17:13:15,19.72453,-155.08649
2018-05-06,10897117107101118105110,pray safeti resid around kīlauea 🙏 🏻 be safe hawai,16:48:57,19.39923,-155.287
2018-05-06,11597110100121100105111110,eddiebau whyihik contest i hike help decompress,14:48:25,20.95104933,-156.51734768
2018-05-06,102105114101981089710010111210510811111695,crazi video lava flow today middl hous area big,09:00:49,19.4735,-154.92
2018-05-06,971051141049711997105105110101116,キラウエア火山の噴火 🌋 近隣の方々は大丈夫かな … 大自然と共存してる以上 、 仕方のないことだけれども 、 、 心配ですね 😔 場所 volcano nation,06:18:52,19.61838,-155.98554
2018-05-06,11211110310310111011211110410895104105,g maui afternoon sunlight 🌞 gottl home store shop wail,05:37:00,20.68711,-156.4403
2018-05-06,10911710310111010511511610410111097109101,this lava flow erupt look like happen right so far i ’ hear two hous,04:22:00,19.67352918,-155.08122929
2018-05-06,1091141141119810111411611599111116116,the red sand beach dusk 🌚 🌊 along road hana 🌄 red sand beac,02:44:56,20.7522,-155.982
2018-05-06,11697108111110114101105100,✔ ️ 🤙 🌋 unreal onceinalifetim kilauea kilaueavolcano pele activevolcano,00:08:30,19.66965999,-156.02117059
2018-05-06,10997103112104111116111103117121,the latest updat kilauea volcano nation park servic,00:02:14,19.39923,-155.287
2018-05-05,11697108111110114101105100,well i never thought i would get selfi erupt volcano,23:29:53,19.66965999,-156.02117059
2018-05-05,1151161011121049711010510110110897109,i interview evacue near leilaniest ash start,22:47:29,19.4735,-154.92
2018-05-05,1099711710510910110911111410597108,mahalo lanai what great day support mauihla visitor industri,22:19:41,20.8275,-156.922
2018-05-05,100106115109111111107,after mani search onlin kingkekaulik athlet store i,21:39:28,20.82757603,-156.32890057
2018-05-05,10097110115105109111110116118,live kilauea courtesi friend lisa hawaiian island,17:40:33,19.64188,-155.99315
2018-05-05,99971091121011081081111141059997114100111,hawaiian time haleakala volcano 🌋,14:15:09,20.76951362,-156.24264947
2018-05-05,1041111081089710097121106,this us visit top mt kilaeua last summer she quit,14:10:06,19.39923,-155.287
2018-05-05,1069711511111010512211710910510711111097,hazyhorizon seaview honalo rightnow volcano erupt nofilt,08:59:53,19.542115,-155.928833
2018-05-05,10911497108112101114110,the road goe forev parti never,08:03:05,20.850838600000003,-156.1421469
2018-05-05,1069710910997113117105110111,evacue seen silhouett insid american red cross shelter,05:56:15,19.49309419,-154.94618483
2018-05-05,1069710910997113117105110111,a stand room crowd listen communiti meet address concern,05:45:20,19.49309419,-154.94618483
2018-05-05,1069710910997113117105110111,from left pahoa resid ingrid webb leilani estat resid ami,05:44:17,19.49309419,-154.94618483
2018-05-05,1161141059599111110110101108108121,udon hilo hi earthquak lava flow,05:14:02,19.7055,-155.086
2018-05-05,9710897105110971021179711697,“ she pele honua mea pele sacr land she pele ‘ ai honua pele,04:29:08,19.4735,-154.92
2018-05-05,1059710910011111710310111897110115,goddess rise ❤ ️ honour respect goddess pele rise,04:11:06,19.65,-155.994
2018-05-05,119104105115116108101114100101118,earthquak amp volcano pair well sauvignon blanc puak,01:34:12,19.82831695,-155.99254681
2018-05-05,10711710497111,oldestenergynewestcr quick huaka ’ lua pele last night,01:28:20,19.41,-155.286
2018-05-05,97108121115115979510497109108101116,kilauea erupt thought i share pic famili trip,01:07:46,19.61838,-155.98554
2018-05-05,100971081089711511711099111114107101100,we felt earthquak ok the cogil safe we blue,00:44:00,19.932,-155.865
2018-05-04,111100100109971101111171165553,we safe head airport still coupl hour,23:56:27,19.7055,-155.086
2018-05-04,104105108111112971089799101,stay safe everyon 🤙 🏽 we show schedul film the death of,23:44:49,19.72453,-155.08649
2018-05-04,105110103118116101114114101109111116105,terremoto mw ore it del hawaiian island unit state land prof k,23:34:03,19.65,-155.12
2018-05-04,1069710910997113117105110111,leilani estat resid evacue ron mclane sit outsid american red,23:31:47,19.49309419,-154.94618483
2018-05-04,114101110971109510811797110,visita em fevereiro ao vulcão kilauea havaí entrou em erupção hoje 🌋,22:52:32,19.39923,-155.287
2018-05-04,101104105107117114971001011099799104101114,grow big island i rememb go visit lava flow night,22:44:33,19.4139,-155.246
2018-05-04,9710812197115104111119114111111109,yesterday ’ adventur see madam pele 🌋 volcano nation park kilau,22:42:38,19.61838,-155.98554
2018-05-04,991229711010199,glad hear girl safe volcano,22:31:00,19.1267555,-155.78271333
2018-05-04,9711510410810112112112112251,glad went fav littl lava spring,19:27:38,19.4608,-154.847
2018-05-04,981011081111175048,can ’ imagin peopl leilani neighbor feel right,19:05:07,19.7055,-155.086
2018-05-04,11297103101106101116101114,when cloud drift amp volcano sudden reveal beachsid ⛰ ⛅ maui,18:57:21,20.91392738,-156.39298457
2018-05-04,971221041059712210597109,the kilauea lavaflow go leilaniest staysaf everyon,18:48:42,19.4735,-154.92
2018-05-04,9910510999105101,🌋 stay safe bigisland it ’ hard catch puddlejump,18:33:13,20.98590154,-156.66873096
2018-05-04,9997115115121109109,staycat vacat 🌄 ohana ❤ ️ maui hawaii haleakala crater haleak,18:30:08,20.71333333,-156.2575
2018-05-04,10711910511010911111598121,hard believ year ago i stare bubbl mouth kilauea,13:18:44,19.39923,-155.287
2018-05-04,107111119101110116117114110101114,we visit volcano last thursday erupt yesterday caus,12:42:27,19.39923,-155.287
2018-05-04,971091011011109710997116116104101119115,salaam wow i seen fire amp rain all alway thaught i see,12:34:38,19.9240327,-155.88749886
2018-05-04,1001011051001141059710097118105115,soitiswritten stay safe brother shortiniphotog,12:17:20,19.99806,-155.81602
2018-05-04,99111103100101115105103110,goddess pay visit old neighborhood pele madamepel,07:46:56,19.4735,-154.92
2018-05-04,1061171081051011221051019897114116,tbt tour kilauea last novemb our,06:47:04,19.61838,-155.98554
2018-05-04,10911411611410111811111410697109101115,there ’ actual lava flow neighborhood right ’,06:46:29,19.7296791,-155.0650024
2018-05-04,99104971101011081081011001019711011097,explor cave hana 🦀 🦐 🐠 🐟 🌊 maui hawaii hana lava tub,06:30:29,20.78551,-156.0276
2018-05-04,111100100109971101111171165553,still plug away we go walk soon view glow,06:26:40,19.43347901,-155.273789
2018-05-04,115109999510099,took helicopt ride famili see mauna loa kilauea everyth,06:16:23,19.48333333,-155.6
2018-05-04,112105110101971121121081019910897110,your bomb an island with a live activ volcano wtf did you think was,04:57:43,19.7261635,-155.086633
2018-05-04,104105108111112971089799101,may glanc ❤ ️ • the death of stalin movi • keep the,02:29:28,19.72453,-155.08649
2018-05-04,100101110105115101106111105110101115,pu ’ u o ’ show red beauti crater floor collaps puna natur,01:48:33,19.5061,-154.849
2018-05-04,1179899104105108108105110,ub chillin feet outer rim pele ubchillin,00:44:04,19.39923,-155.287
2018-05-03,11297103101106101116101114,red sand beach can quit captur photo i best 🌊 🌳 maui,23:34:11,20.7522,-155.982
2018-05-03,10910510710195104101114114111110,great start island road trip south point green sand beac,22:57:32,18.936311,-155.64660600000005
2018-05-03,99111103100101115105103110,look like madam pele think creat squar footag,22:31:15,19.38638889,-155.105
2018-05-03,1101011081081051011089797110,crater smoke distanc vent caus troubl area,21:03:20,19.5071,-154.914
2018-05-03,10910511795110111114116104,hawai volcano nation parkに動画を投稿しま,21:02:17,19.39923,-155.287
2018-05-03,11297103101106101116101114,black amp blue 🌊 maui hawaii island beach lava rock water natur,18:06:44,20.78619,-156.00643
2018-05-03,115971101101019811711711410997,barren wast land due lava yet perfect condit start,16:16:24,19.64188,-155.99315
2018-05-03,1071211081019510910599104971011089598,just hang tūtū pele goddess earth fire 🔥 🌋 kīlaue,06:53:28,19.421097,-155.286762
2018-05-03,1079711610510111510110810811510997117105,a littl luau treat walk night 😍 🌺 🌈 te au moana lua,06:39:00,20.6879307,-156.4397055
2018-05-03,98114105971101151059898105116116,kilauea volcano spit lava lot action erupt loom,06:37:18,19.61838,-155.98554
2018-05-03,11297103101106101116101114,beach lava 🌊 maui blacksandbeach hawaii ocean roadtohana natur,03:49:10,20.7858,-155.997
2018-05-03,9799105116121101120112108111114101100,out offic if need immedi help pleas contact,02:33:48,21.000808600000006,-156.6538499
2018-05-03,11511611610411410151,sit watch volcano erupt easili,01:40:06,19.421097,-155.286762
2018-05-02,104105108111112971089799101,start friday may pm the death of stalin 🇷 🇺 when tyrann,23:02:03,19.72453,-155.08649
2018-05-02,11097116101121103,hole mother god 🌋 haleakala crater maui h,21:36:06,20.7148496,-156.250292
2018-05-02,11110810010297114116106101102102,tip i give peopl i ’ talk help generat sale stay,18:31:18,20.8868816,-156.4774079
2018-05-02,11297103101106101116101114,hour road all maui 🍍 maui travel hawaii outdoor roadtrip,04:08:01,20.68377868,-156.4417521
2018-05-02,10910511511510511111010911110811110797105,bless abl help other island one ladi church,01:41:04,21.09657047,-157.03540845
2018-05-01,9910497110109979911099104101101122,sunris crater atop mt haleakalā april hawaii,19:56:09,20.76951362,-156.24264947
2018-05-01,11297103101106101116101114,decent day discoveri 🍹 🍹 maui hawaii foodi dinner volcano travel,18:51:01,20.84899058,-156.50721138
2018-05-01,1161019910497114109111114,broken iphon stress rememb livealoha don ’ stress,18:30:28,20.92141052,-156.69447448
2018-05-01,109971171059810111010697109105110,haleakala crater outlook tuesday maalaea maalaea hawai,17:59:45,20.8093,-156.491
2018-05-01,109971171059810111010697109105110,haleakala crater tuesday outlook haleakala haleakalasunris,17:40:47,20.9107,-156.376
2018-05-01,114971101009710810895115104105114108101121,🌋 volcano nation park island lava like chanc,17:17:34,19.39923,-155.287
2018-05-01,11297103101106101116101114,dinner view volcano specif 🌋 maui dinner sunset,16:05:16,20.84899058,-156.50721138
2018-05-01,10797110101484855,the first “ fire tree ” year sunset sunset mad tree silouett,07:22:02,20.7407,-156.328
2018-05-01,10797110101484855,noth better see home fire burn travaasa austin,06:30:14,20.75420981,-155.98707119999997
2018-05-01,1029710410910595105122117100100105110,lost island still smile caus,06:14:55,19.64188,-155.99315
2018-05-01,11597105108105110103116119105100103101116,my phone away home pele other garden lanai citi hi,05:10:17,20.82457163,-156.92007012
2018-05-01,1031149712111910497108101103105110,black sand beach maui road hana sun flare salti dog ocean,04:48:40,20.86865406,-156.46881417
2018-05-01,10011410910599107101121119105116,🌋 haleakala maui haleakala crater maui h,04:14:34,20.7148496,-156.250292
2018-05-01,10699104971101079910497110,i thoma a jaggar museum volcano h,00:34:43,19.41980187,-155.28821406
2018-04-30,10699104971101079910497110,i kilauea volcano pahoa h,23:47:37,19.41983309,-155.28822340000005
2018-04-30,11412197110959795106111110101115,everi meal includ lobster crab stuf grill chees down,21:49:14,20.8724,-156.67726000000005
2018-04-30,97100971031149710497,monday mood move newbegin gloomi foggi takemebacktomaui haleakala crater nation,19:21:12,20.759085100000004,-156.28255149999995
2018-04-30,122101101119105108,fin ✅ mask snorkel ✅ pink towel ✅ camera gear ✅ hr hike lava field ✅ not get,08:27:54,20.5983,-156.42
2018-04-30,1091051081081011141099711410511010110810899,the road hana beyond belief maui siriussummit siriussummit thankslarrythetourguid,07:10:25,20.6863889,-156.0305556
2018-04-30,1021151089711097105,find seclud hawaiian beach never easi take path past hulopo,03:42:06,20.74120605,-156.89631659
